method,modality,privacy_mode,roc_auc,pr_auc,fpr_at_95_recall,brier,ece_15,accuracy,precision,recall,tp,fp,tn,fn,n,client_id,seed
fedavg_secureagg_sim,multimodal,none,0.997728874618216,0.9981926959990028,0.0,0.0203992426937252,0.059645344506053626,0.995575221238938,1.0,0.9911504424778761,112,0,113,1,226,4,37
fedavg_secureagg_sim,multimodal,none,0.9973909734099381,0.997366118850603,0.010706638115631691,0.03212634426958564,0.06854349055231249,0.9550321199143469,0.9241516966067864,0.9914346895074947,463,38,429,4,934,5,37
fedavg_secureagg_sim,multimodal,none,0.9971953892361393,0.9970047662573743,0.015748031496062992,0.031028384998374337,0.06626015307331917,0.9677744209466264,0.9398058252427185,0.9979381443298969,484,31,477,1,993,6,37
fedavg_secureagg_sim,multimodal,none,0.9900169177732381,0.9898923874138896,0.05898876404494382,0.053666003247304014,0.08295135735444979,0.9279661016949152,0.8810126582278481,0.9886363636363636,348,47,309,4,708,7,37
fedavg_quantized_transport_proxy,multimodal,none,0.9968995215311004,0.9968805150930665,0.02181818181818182,0.040509909044415274,0.08350677305703169,0.9571428571428572,0.9223300970873787,1.0,285,24,251,0,560,0,37
fedavg_quantized_transport_proxy,multimodal,none,0.9964886145988509,0.9966388845959884,0.013123359580052493,0.02567798841361806,0.046608303302565234,0.9707057256990679,0.978021978021978,0.9621621621621622,356,8,373,14,751,1,37
fedavg_quantized_transport_proxy,multimodal,none,0.9975376667006006,0.9979205329264484,0.005319148936170213,0.02445814527939995,0.052883301241144744,0.9811083123425692,0.9809069212410502,0.9832535885167464,411,8,368,7,794,2,37
fedavg_quantized_transport_proxy,multimodal,none,0.994671456368807,0.9944517906016002,0.03244274809160305,0.054987846564604724,0.09683075573808773,0.9197292069632496,0.8600337268128162,1.0,510,83,441,0,1034,3,37
fedavg_quantized_transport_proxy,multimodal,none,0.997728874618216,0.9981926959990028,0.0,0.020399258643375738,0.059645399023813085,0.995575221238938,1.0,0.9911504424778761,112,0,113,1,226,4,37
fedavg_quantized_transport_proxy,multimodal,none,0.9973909734099381,0.997366118850603,0.010706638115631691,0.032126351986752254,0.06854354055571903,0.9550321199143469,0.9241516966067864,0.9914346895074947,463,38,429,4,934,5,37
